Title,Tags
Can the unbounded knapsack problem be described as a matrix exponentiation?,<linear-algebra
Can the unbounded knapsack problem be described as a matrix exponentiation?,<knapsack-problems
Full circularity vs strong circularity for attribute grammars,<formal-languages
Full circularity vs strong circularity for attribute grammars,<formal-grammars
Full circularity vs strong circularity for attribute grammars,<compilers
Full circularity vs strong circularity for attribute grammars,<attribute-grammars
Is the relation between the input and output of an arbitrary algorithm describable by a mathematical function?,<algorithms
Is the relation between the input and output of an arbitrary algorithm describable by a mathematical function?,<turing-machines
Black box terminology,<algorithms
Black box terminology,<terminology
Black box terminology,<time-complexity
What is rightmost sentential forms?,<formal-grammars
What is rightmost sentential forms?,<compilers
linear programming - setting dual optimal solution,<linear-programming
linear programming - setting dual optimal solution,<duality
Packing chocolate boxes,<algorithms
Packing chocolate boxes,<complexity-theory
Packing chocolate boxes,<optimization
Packing chocolate boxes,<time-complexity
Packing chocolate boxes,<packing
"Are numbers types and what is ""Number""?",<data-structures
"Are numbers types and what is ""Number""?",<mathematical-foundations
"Are numbers types and what is ""Number""?",<abstract-data-types
Kleene star of L,<formal-languages
Kleene star of L,<regular-languages
Kleene star of L,<regular-expressions
Kleene star of L,<kleene-star
What class of problems does this problem belong to,<complexity-theory
What class of problems does this problem belong to,<optimization
Normal Distribution pattern in Java Array of doubles,<pattern-recognition
Normal Distribution pattern in Java Array of doubles,<java
Approximation ratio when optimal solution is $0$,<complexity-theory
Approximation ratio when optimal solution is $0$,<approximation
Complexity of arithmetic circuit for mod operations with and without negative sign,<circuits
Complexity of arithmetic circuit for mod operations with and without negative sign,<modular-arithmetic
Is a TM that is simulated by a universal TM theoretically inherently slower than the TM itself?,<turing-machines
Is a TM that is simulated by a universal TM theoretically inherently slower than the TM itself?,<computation-models
Is a TM that is simulated by a universal TM theoretically inherently slower than the TM itself?,<efficiency
Is a TM that is simulated by a universal TM theoretically inherently slower than the TM itself?,<simulation
Is it undecidable if the language of a given Turing Machine is the set of composite numbers?,<computability
Is it undecidable if the language of a given Turing Machine is the set of composite numbers?,<turing-machines
Is it undecidable if the language of a given Turing Machine is the set of composite numbers?,<undecidability
Can't create zombie process,<c
Question about branch hazards on 4-stage pipeline,<cpu-pipelines
Algorithm that finds minimum distance travelled while reordering a set of boxes with a forklift,<algorithms
Algorithm that finds minimum distance travelled while reordering a set of boxes with a forklift,<optimization
Can anyone provide me with a well-explain example on how LZ77 compression works?,<algorithms
Can anyone provide me with a well-explain example on how LZ77 compression works?,<algorithm-analysis
Can anyone provide me with a well-explain example on how LZ77 compression works?,<data-compression
CFG for a language: {$0^n1^{2n}01|n\in\mathbb{N}$},<context-free
Can we find k shortest paths between all pairs faster than solving the pairwise problem repeatedly?,<algorithms
Can we find k shortest paths between all pairs faster than solving the pairwise problem repeatedly?,<graphs
Can we find k shortest paths between all pairs faster than solving the pairwise problem repeatedly?,<optimization
Can we find k shortest paths between all pairs faster than solving the pairwise problem repeatedly?,<shortest-path
Can a heap have no elements?,<data-structures
Can a heap have no elements?,<heaps
Is my decomposition of relational schema is correct?,<database-theory
Is my decomposition of relational schema is correct?,<databases
Is my decomposition of relational schema is correct?,<decomposition
Negative value problem in computer science,<computability
Negative value problem in computer science,<reference-request
Document indexing and ranking,<information-retrieval
Machine Learning to predict the Halting Problem,<machine-learning
Machine Learning to predict the Halting Problem,<halting-problem
Change in Training Accuracy,<machine-learning
Change in Training Accuracy,<neural-networks
Why can PDAs only write one symbol to the stack according to this definition?,<automata
Why can PDAs only write one symbol to the stack according to this definition?,<pushdown-automata
Encoding Turing machines in binary in a simple way that gurarentee unique readability,<complexity-theory
Encoding Turing machines in binary in a simple way that gurarentee unique readability,<turing-machines
Encoding Turing machines in binary in a simple way that gurarentee unique readability,<encoding-scheme
Is it possible to get Nth Fibonacci number in sublinear time?,<algorithm-analysis
Is it possible to get Nth Fibonacci number in sublinear time?,<time-complexity
Is it possible to get Nth Fibonacci number in sublinear time?,<asymptotics
Is Computability theory worth learning?,<computability
How would physical neural nets learn?,<computer-architecture
How would physical neural nets learn?,<artificial-intelligence
How would physical neural nets learn?,<neural-networks
What are the substitues for Kolmogorov Complexity to analyse Hashing,<algorithm-analysis
What are the substitues for Kolmogorov Complexity to analyse Hashing,<data-structures
What are the substitues for Kolmogorov Complexity to analyse Hashing,<hash-tables
What are the substitues for Kolmogorov Complexity to analyse Hashing,<kolmogorov-complexity
Something wrong when recognizing data set using Binary Artificial Neural Network,<machine-learning
Something wrong when recognizing data set using Binary Artificial Neural Network,<artificial-intelligence
Something wrong when recognizing data set using Binary Artificial Neural Network,<neural-networks
Collection of APX-hard problems,<complexity-theory
Collection of APX-hard problems,<reference-request
Collection of APX-hard problems,<time-complexity
Collection of APX-hard problems,<complexity-classes
Show that for every p $\leq \frac{1}{2}$ and $\forall$ L it means L $\in$ BPP(p),<complexity-theory
Show that for every p $\leq \frac{1}{2}$ and $\forall$ L it means L $\in$ BPP(p),<probabilistic-algorithms
What is a sparse classifier?,<machine-learning
What is a sparse classifier?,<classification
Applying the Master Theorem on Merge sort,<algorithm-analysis
Applying the Master Theorem on Merge sort,<runtime-analysis
Applying the Master Theorem on Merge sort,<sorting
Applying the Master Theorem on Merge sort,<recurrence-relation
Applying the Master Theorem on Merge sort,<master-theorem
What is the level of generality of the bias-variance tradeoff?,<algorithms
What is the level of generality of the bias-variance tradeoff?,<machine-learning
Polynomial-time many-one reduction for members of P,<complexity-theory
Polynomial-time many-one reduction for members of P,<reductions
Hungarian Algorithm - Arbitrary Assignments,<algorithms
Hungarian Algorithm - Arbitrary Assignments,<graphs
Hungarian Algorithm - Arbitrary Assignments,<bipartite-matching
Substring problems in suffix trees,<data-structures
Substring problems in suffix trees,<optimization
Substring problems in suffix trees,<strings
Substring problems in suffix trees,<suffix-trees
Subset sum NP-Completness,<complexity-theory
Subset sum NP-Completness,<optimization
Subset sum NP-Completness,<np-complete
Length of the solution calculation in Breadth-first,<graphs
Length of the solution calculation in Breadth-first,<algorithm-analysis
Length of the solution calculation in Breadth-first,<runtime-analysis
Length of the solution calculation in Breadth-first,<search-algorithms
Length of the solution calculation in Breadth-first,<graph-traversal
"What would be the DFA for $a^nb^n, n \le 2$?",<automata
"What would be the DFA for $a^nb^n, n \le 2$?",<finite-automata
When is ε-removal from a CFG idempotent?,<algorithms
When is ε-removal from a CFG idempotent?,<context-free
When is ε-removal from a CFG idempotent?,<formal-grammars
When is ε-removal from a CFG idempotent?,<normal-forms
What is the relation between EXPTIME and NP HARD complexity classes?,<complexity-theory
What is the relation between EXPTIME and NP HARD complexity classes?,<time-complexity
What is the relation between EXPTIME and NP HARD complexity classes?,<complexity-classes
Reduce the following decision problem to CNF-SAT,<complexity-theory
Reduce the following decision problem to CNF-SAT,<reductions
Reduce the following decision problem to CNF-SAT,<satisfiability
Reduce the following decision problem to CNF-SAT,<decision-problem
What is an unrestricted production?,<formal-grammars
Counting the number of minimal covers of a binary matrix,<algorithms
Counting the number of minimal covers of a binary matrix,<complexity-theory
NFA or DFA minimum number of transactions,<finite-automata
Binary Equivalent vs. Computer code(Ascii or UTF),<arithmetic
What is the name for this form of analysis?,<cryptography
What is the name for this form of analysis?,<data-mining
What is the name for this form of analysis?,<structured-data
How does the token method of amortized analysis work in this example?,<algorithm-analysis
How does the token method of amortized analysis work in this example?,<runtime-analysis
How does the token method of amortized analysis work in this example?,<arrays
How does the token method of amortized analysis work in this example?,<amortized-analysis
Stabilization of lower approximation,<computability
Stabilization of lower approximation,<approximation
DFA's with more than one initial state,<finite-automata
How can blocking methods achieve mutual exclusion in systems with multiple CPUs?,<concurrency
How can blocking methods achieve mutual exclusion in systems with multiple CPUs?,<synchronization
How can blocking methods achieve mutual exclusion in systems with multiple CPUs?,<mutual-exclusion
Greedy algorithm for a variation of the $k$-center problem,<approximation
Greedy algorithm for a variation of the $k$-center problem,<greedy-algorithms
Polynomial time reduction from set cover problem to CNF-SAT or Circuit-SAT,<complexity-theory
Polynomial time reduction from set cover problem to CNF-SAT or Circuit-SAT,<np-complete
Polynomial time reduction from set cover problem to CNF-SAT or Circuit-SAT,<reductions
Polynomial time reduction from set cover problem to CNF-SAT or Circuit-SAT,<satisfiability
Polynomial time reduction from set cover problem to CNF-SAT or Circuit-SAT,<set-cover
"Genetic Algorithms: Converge to best solution for one, few or many environments?",<algorithms
"Genetic Algorithms: Converge to best solution for one, few or many environments?",<artificial-intelligence
"Genetic Algorithms: Converge to best solution for one, few or many environments?",<genetic-algorithms
What is the status of the TSX-related Skylake errata SKL-105?,<computer-architecture
What is the status of the TSX-related Skylake errata SKL-105?,<cpu
Given a list of points on a sphere find the place for another point such that most space is covered?,<algorithms
Given a list of points on a sphere find the place for another point such that most space is covered?,<space-partitioning
Safe way to explicitly define new types instead of using Algebraic data types for my functional language,<type-theory
Safe way to explicitly define new types instead of using Algebraic data types for my functional language,<functional-programming
Safe way to explicitly define new types instead of using Algebraic data types for my functional language,<type-checking
Safe way to explicitly define new types instead of using Algebraic data types for my functional language,<language-design
How to reduce constrained proofs to 0-1 IP,<complexity-theory
How to reduce constrained proofs to 0-1 IP,<np-complete
How to reduce constrained proofs to 0-1 IP,<reductions
How to reduce constrained proofs to 0-1 IP,<polynomial-time
How to reduce constrained proofs to 0-1 IP,<automated-theorem-proving
Knapsack with same value,<terminology
Knapsack with same value,<optimization
Knapsack with same value,<reference-request
Knapsack with same value,<knapsack-problems
Complexity of finding a perfect matching in directed graphs,<complexity-theory
Complexity of finding a perfect matching in directed graphs,<np-complete
Complexity of finding a perfect matching in directed graphs,<np-hard
Streaming parsing algorithms,<algorithms
Streaming parsing algorithms,<reference-request
Streaming parsing algorithms,<parsers
Streaming parsing algorithms,<streaming-algorithm
Count all possible 2-3-monotone sequences,<algorithms
Count all possible 2-3-monotone sequences,<dynamic-programming
Count all possible 2-3-monotone sequences,<counting
Count all possible 2-3-monotone sequences,<memoization
Explanation of pilot jobs in distributed/grid computing,<distributed-systems
Explanation of pilot jobs in distributed/grid computing,<scheduling
Understanding compression/encoding in linear time,<algorithms
Understanding compression/encoding in linear time,<algorithm-analysis
Understanding compression/encoding in linear time,<runtime-analysis
Understanding compression/encoding in linear time,<data-compression
Understanding compression/encoding in linear time,<encoding-scheme
Constructing a list of functions/formulas which describes a set of grid points in a 3D matrix,<machine-learning
Constructing a list of functions/formulas which describes a set of grid points in a 3D matrix,<combinatorics
Constructing a list of functions/formulas which describes a set of grid points in a 3D matrix,<matrices
Constructing a list of functions/formulas which describes a set of grid points in a 3D matrix,<statistics
Why on board graphics is unfit for gaming/rendering?,<graphics
Question about the definition of strings that GNFA's accept,<automata
Question about the definition of strings that GNFA's accept,<finite-automata
Greedy Algorithm to return multiple optimal solutions,<algorithms
Greedy Algorithm to return multiple optimal solutions,<optimization
Greedy Algorithm to return multiple optimal solutions,<scheduling
Greedy Algorithm to return multiple optimal solutions,<enumeration
Square sub-grid with maximum sum,<algorithms
Square sub-grid with maximum sum,<square-grid
constructing a DFA and a regular expression for a given regular language,<regular-languages
constructing a DFA and a regular expression for a given regular language,<finite-automata
constructing a DFA and a regular expression for a given regular language,<regular-expressions
Is it possible to simplify $O(A \times B \times C + A^B)$ into $O(A^B)$,<asymptotics
Is it possible to simplify $O(A \times B \times C + A^B)$ into $O(A^B)$,<landau-notation
physical significance of membership function greater than one,<logic
physical significance of membership function greater than one,<sets
physical significance of membership function greater than one,<mathematical-foundations
physical significance of membership function greater than one,<fuzzy-logic
Big o of for loop with multiplication iteration,<algorithm-analysis
Big o of for loop with multiplication iteration,<runtime-analysis
Big o of for loop with multiplication iteration,<loops
Computer vision: object detection with labels that are single coordinates,<machine-learning
Computer vision: object detection with labels that are single coordinates,<image-processing
Computer vision: object detection with labels that are single coordinates,<computer-vision
Computer vision: object detection with labels that are single coordinates,<data-mining
Simplified Maximum Diversity Problem,<algorithms
Simplified Maximum Diversity Problem,<optimization
Using persistence on a constant database,<data-structures
Using persistence on a constant database,<persistent-data-structure
How does this unsigned subtraction work?,<computer-architecture
How does this unsigned subtraction work?,<arithmetic
When is relation in 3NF but not in BCNF?,<database-theory
When is relation in 3NF but not in BCNF?,<normal-forms
"Is there a paradigm for composing ""incremental update"" functions in a pure dataflow style?",<terminology
"Is there a paradigm for composing ""incremental update"" functions in a pure dataflow style?",<reference-request
"Is there a paradigm for composing ""incremental update"" functions in a pure dataflow style?",<functional-programming
"Is there a paradigm for composing ""incremental update"" functions in a pure dataflow style?",<programming-paradigms
How the conditional random fields algorithm work?,<algorithms
How the conditional random fields algorithm work?,<machine-learning
How the conditional random fields algorithm work?,<natural-lang-processing
How the conditional random fields algorithm work?,<markov-chains
Trying to Explain Objects,<programming-languages
Trying to Explain Objects,<object-oriented
Scheduling problem of average sums with condition,<complexity-theory
Scheduling problem of average sums with condition,<combinatorics
Scheduling problem of average sums with condition,<scheduling
Prove that $\leq_p\subseteq\mathbb N^\infty\times\mathbb N^\infty$ is transitive,<discrete-mathematics
Prove that $\leq_p\subseteq\mathbb N^\infty\times\mathbb N^\infty$ is transitive,<number-theory
Prove that $\leq_p\subseteq\mathbb N^\infty\times\mathbb N^\infty$ is transitive,<mathematical-analysis
Prove that $\leq_p\subseteq\mathbb N^\infty\times\mathbb N^\infty$ is transitive,<mathematical-programming
Prove that $\leq_p\subseteq\mathbb N^\infty\times\mathbb N^\infty$ is transitive,<transitivity
Comparing the sizes of two search spaces by comparing their numbers of possibilities,<complexity-theory
Comparing the sizes of two search spaces by comparing their numbers of possibilities,<linear-programming
Comparing the sizes of two search spaces by comparing their numbers of possibilities,<integer-programming
Is the following Hamiltonian Cycle version NP-Complete?,<complexity-theory
Is the following Hamiltonian Cycle version NP-Complete?,<graph-theory
Calculation of maximum speedup,<parallel-computing
Calculation of maximum speedup,<performance
Bounded bin covering problem,<complexity-theory
Bounded bin covering problem,<partitions
Calssifying the Partitions of the problem Cycle Decomposition of Markov Chains,<markov-chains
Why we cannot prove that a computable function is total?,<computability
Why we cannot prove that a computable function is total?,<undecidability
Why we cannot prove that a computable function is total?,<decision-problem
What should I first learn in computer enginerring?,<computer-architecture
Deciding which logical proposition is stronger,<logic
Deciding which logical proposition is stronger,<propositional-logic
Text for General-Purpose Algorithms,<algorithms
Text for General-Purpose Algorithms,<reference-request
Text for General-Purpose Algorithms,<education
Explaining TM notation in Lewis/Papadimitriou,<turing-machines
Explaining TM notation in Lewis/Papadimitriou,<computation-models
Explaining TM notation in Lewis/Papadimitriou,<notation
Role of network layer in Routers,<computer-networks
"If we spoke in TM-computable English, what would it look like?",<formal-languages
"If we spoke in TM-computable English, what would it look like?",<computability
Is huffman-encoding with distinct frequencies of symbols unique?,<algorithms
Is huffman-encoding with distinct frequencies of symbols unique?,<algorithm-analysis
Is huffman-encoding with distinct frequencies of symbols unique?,<data-compression
Is huffman-encoding with distinct frequencies of symbols unique?,<huffman-coding
How is the size of a register related to the size of primary memory?,<computer-architecture
How is the size of a register related to the size of primary memory?,<cpu
What will be the time complexity of this function (C++) and why?,<complexity-theory
What will be the time complexity of this function (C++) and why?,<time-complexity
Proof Knuth S algortihm correctness,<algorithms
Proof Knuth S algortihm correctness,<correctness-proof
Proof Knuth S algortihm correctness,<randomness
Proof Knuth S algortihm correctness,<sampling
Why is this not a valid Red-Black tree?,<data-structures
Why is this not a valid Red-Black tree?,<binary-trees
Why is this not a valid Red-Black tree?,<search-trees
Why is this not a valid Red-Black tree?,<balanced-search-trees
Integer Linear Programming,<optimization
Integer Linear Programming,<linear-programming
Appearance-based methods for object detection,<algorithms
Appearance-based methods for object detection,<computer-vision
Appearance-based methods for object detection,<pattern-recognition
Implement K-means clustering with Map-Reduce,<algorithms
Implement K-means clustering with Map-Reduce,<parallel-computing
Implement K-means clustering with Map-Reduce,<clustering
Implement K-means clustering with Map-Reduce,<mapreduce
Measuring the information of a document?,<information-theory
Measuring the information of a document?,<natural-lang-processing
Measuring the information of a document?,<data-mining
Measuring the information of a document?,<entropy
Measuring the information of a document?,<information-retrieval
Prove that PP is closed under complement,<complexity-theory
Prove that PP is closed under complement,<closure-properties
Prove that PP is closed under complement,<complexity-classes
Prove that PP is closed under complement,<probabilistic-algorithms
Link utilization of sliding window protocol,<computer-networks
Link utilization of sliding window protocol,<communication-protocols
AI: Heuristic function A* search,<algorithms
AI: Heuristic function A* search,<graphs
AI: Heuristic function A* search,<search-algorithms
AI: Heuristic function A* search,<shortest-path
AI: Heuristic function A* search,<heuristics
"What literature describes graph definitions beyond G=(V,E) ... where V are functions of structure?",<graphs
"What literature describes graph definitions beyond G=(V,E) ... where V are functions of structure?",<reference-request
"What literature describes graph definitions beyond G=(V,E) ... where V are functions of structure?",<approximation
"How to detect end location (x,y,z) of certain sequence is 3D domain",<algorithms
"How to detect end location (x,y,z) of certain sequence is 3D domain",<image-processing
Are there parallel matrix exponentiation algorithms that are more efficient than sequential multiplication?,<algorithms
Are there parallel matrix exponentiation algorithms that are more efficient than sequential multiplication?,<parallel-computing
Are there parallel matrix exponentiation algorithms that are more efficient than sequential multiplication?,<efficiency
Are there parallel matrix exponentiation algorithms that are more efficient than sequential multiplication?,<matrices
Are there parallel matrix exponentiation algorithms that are more efficient than sequential multiplication?,<numerical-algorithms
Are these two definitions of 2NF database normal form equivalent?,<database-theory
"Partitioning an undirected, unweighted, square planar graph paths that join certain pairs of nodes",<graph-theory
"Partitioning an undirected, unweighted, square planar graph paths that join certain pairs of nodes",<graphs
"Partitioning an undirected, unweighted, square planar graph paths that join certain pairs of nodes",<partition-problem
"Partitioning an undirected, unweighted, square planar graph paths that join certain pairs of nodes",<planar-graphs
What is the significance of flatmap in SICP?,<algorithms
What is the significance of flatmap in SICP?,<data-structures
What is the significance of flatmap in SICP?,<arrays
How to Self Study Some particular Computer Science Subjects?,<algorithms
Context free grammar to Regex,<formal-languages
Context free grammar to Regex,<context-free
Context free grammar to Regex,<regular-languages
Context free grammar to Regex,<regular-expressions
Finding minimal and complete test sets for circuits,<optimization
Finding minimal and complete test sets for circuits,<circuits
Finding minimal and complete test sets for circuits,<software-testing
Are turing machines and formal languages the same mathematical object?,<formal-languages
Are turing machines and formal languages the same mathematical object?,<turing-machines
Should you use Genetic algorithm for an extremly large unstructured search space?,<algorithms
Should you use Genetic algorithm for an extremly large unstructured search space?,<search-problem
Should you use Genetic algorithm for an extremly large unstructured search space?,<genetic-algorithms
Where in the toolchain does formal specification come in?,<formal-methods
Where in the toolchain does formal specification come in?,<software-engineering
Where in the toolchain does formal specification come in?,<software-verification
Does NP = coNP imply the collapse of PH to level 1?,<complexity-theory
Does NP = coNP imply the collapse of PH to level 1?,<time-complexity
Does NP = coNP imply the collapse of PH to level 1?,<complexity-classes
"What is this fraction-like ""discrete mathematics""–style notation used for formal rules?",<semantics
"What is this fraction-like ""discrete mathematics""–style notation used for formal rules?",<notation
"What is this fraction-like ""discrete mathematics""–style notation used for formal rules?",<formal-methods
"What is this fraction-like ""discrete mathematics""–style notation used for formal rules?",<operational-semantics
Algorithm and proof for combining a list of node connections into groups of nodes efficiently,<algorithms
Algorithm and proof for combining a list of node connections into groups of nodes efficiently,<graphs
Algorithm and proof for combining a list of node connections into groups of nodes efficiently,<algorithm-analysis
Algorithm and proof for combining a list of node connections into groups of nodes efficiently,<runtime-analysis
Algorithm and proof for combining a list of node connections into groups of nodes efficiently,<algorithm-design
Lambda Calculus Successor Function,<lambda-calculus
About the existence of simple sets,<computability
About the existence of simple sets,<recursion-theory
"Can random suitless $52$ playing card data be compressed to approach, match, or even beat entropy encoding storage? If so, how?",<data-compression
Does a simple calculator require an operating system?,<operating-systems
Is there a name for the problem of turning a bipartite graph into two graphs?,<algorithms
Is there a name for the problem of turning a bipartite graph into two graphs?,<graphs
Is there a name for the problem of turning a bipartite graph into two graphs?,<terminology
Is there a name for the problem of turning a bipartite graph into two graphs?,<social-networks
Is there a name for the problem of turning a bipartite graph into two graphs?,<network-analysis
NFA on 3 states with equivalent DFA on at least 8 states,<automata
NFA on 3 states with equivalent DFA on at least 8 states,<finite-automata
Domain Specific Language for Data Structures,<data-structures
Domain Specific Language for Data Structures,<domain-specific-languages
Examples of NP Complete key exchange algorithms,<complexity-theory
Examples of NP Complete key exchange algorithms,<np-complete
Examples of NP Complete key exchange algorithms,<cryptography
How to predict the future date by analyzing the historical Date,<machine-learning
How to predict the future date by analyzing the historical Date,<artificial-intelligence
How to predict the future date by analyzing the historical Date,<data-mining
Understanding time complexity of dynamic array implementation of stack,<asymptotics
Understanding time complexity of dynamic array implementation of stack,<stacks
Back propagation in neural networks,<machine-learning
Back propagation in neural networks,<neural-networks
Game about balls,<logic
Minimal requirements for Kleene's recursion theorem,<computability
Many-one reducibility: why $A = \{1\}$ is not a counterexample to $\forall A : A \leq_m A \cup \{0\}$?,<computability
Many-one reducibility: why $A = \{1\}$ is not a counterexample to $\forall A : A \leq_m A \cup \{0\}$?,<reductions
Many-one reducibility: why $A = \{1\}$ is not a counterexample to $\forall A : A \leq_m A \cup \{0\}$?,<sets
Complexity time needed for any algorithm,<complexity-theory
Complexity time needed for any algorithm,<reference-request
Fully associative cache - calculate address tag bits?,<memory-management
Fully associative cache - calculate address tag bits?,<cpu-cache
Fully associative cache - calculate address tag bits?,<memory-access
When do the gradients exist in a Reinforcement Learning setting?,<reinforcement-learning
"Finding a value in a sorted array in log R time, R is the number of distinct elements",<algorithms
"Finding a value in a sorted array in log R time, R is the number of distinct elements",<search-algorithms
"Finding a value in a sorted array in log R time, R is the number of distinct elements",<binary-search
Finding smallest canonical cover from given set of functional dependencies,<database-theory
Finding smallest canonical cover from given set of functional dependencies,<databases
Graph Databases vs Relational Databases(Possible applications),<graphs
Graph Databases vs Relational Databases(Possible applications),<databases
Reference request: Introduction to reinforcement learning with hand calculation examples,<optimization
Reference request: Introduction to reinforcement learning with hand calculation examples,<reference-request
Reference request: Introduction to reinforcement learning with hand calculation examples,<machine-learning
Reference request: Introduction to reinforcement learning with hand calculation examples,<mathematical-analysis
Reference request: Introduction to reinforcement learning with hand calculation examples,<reinforcement-learning
What is the space complexity of function $f(x) = \sum_{i=1}^x g(i)$ where g(n) is O(n)?,<algorithms
What is the space complexity of function $f(x) = \sum_{i=1}^x g(i)$ where g(n) is O(n)?,<space-complexity
Heuristic for making set of indexes in an array/matrix with generating functions/patterns,<linear-programming
Heuristic for making set of indexes in an array/matrix with generating functions/patterns,<heuristics
Heuristic for making set of indexes in an array/matrix with generating functions/patterns,<matrices
Heuristic for making set of indexes in an array/matrix with generating functions/patterns,<linear-algebra
"Has the notion of ""non-cheating"" quines been formalised?",<formal-languages
Why the update low value in Tarjan's for the ancestors is not it's low value instead of it's discovery value?,<algorithms
Why the update low value in Tarjan's for the ancestors is not it's low value instead of it's discovery value?,<graph-theory
Why the update low value in Tarjan's for the ancestors is not it's low value instead of it's discovery value?,<graphs
Why the update low value in Tarjan's for the ancestors is not it's low value instead of it's discovery value?,<trees
Why the update low value in Tarjan's for the ancestors is not it's low value instead of it's discovery value?,<graph-traversal
Can Tree Transducers Self-Interpret?,<programming-languages
Can Tree Transducers Self-Interpret?,<interpreters
Can Tree Transducers Self-Interpret?,<transducers
How to proof the following?,<formal-languages
How to proof the following?,<model-checking
How to proof the following?,<software-verification
How to proof the following?,<transition-systems
Finite automaton - language acceptance,<formal-languages
Finite automaton - language acceptance,<automata
Finite automaton - language acceptance,<finite-automata
Algorithm for Station schedule optimization,<algorithms
Algorithm for Station schedule optimization,<scheduling
Check if a given polynomial is primitve,<numerical-algorithms
Check if a given polynomial is primitve,<polynomials
Check if a given polynomial is primitve,<crc
What is an efficient way to calculate the biggest system of disjunct sets?,<algorithms
What is an efficient way to calculate the biggest system of disjunct sets?,<satisfiability
What is an efficient way to calculate the biggest system of disjunct sets?,<sets
Vehicle Routing Problem Using Simulated Annealing,<traveling-salesman
Vehicle Routing Problem Using Simulated Annealing,<weighted-graphs
feature alignment in machine learning,<machine-learning
"Relation between ""syntax"" and ""grammar"" in CS",<terminology
"Relation between ""syntax"" and ""grammar"" in CS",<context-free
"Relation between ""syntax"" and ""grammar"" in CS",<formal-grammars
"Relation between ""syntax"" and ""grammar"" in CS",<programming-languages
"Relation between ""syntax"" and ""grammar"" in CS",<syntax
Do add commands in an pipeline wait for each other's result?,<cpu-pipelines
Find ellipsoid that contains intersection of an ellipsoid and a hyperplane,<optimization
Find ellipsoid that contains intersection of an ellipsoid and a hyperplane,<computational-geometry
Find ellipsoid that contains intersection of an ellipsoid and a hyperplane,<approximation
Why Longest remaining time first (LRTF) doesnot suffer from starvation?,<operating-systems
Formal way to model or describe distributed systems architecture,<distributed-systems
"Sum of size of distinct set of descendants $d$ distance from a node $u$, over all $u$ and $d$ is $\mathcal{O}(n\sqrt{n})$",<trees
"Sum of size of distinct set of descendants $d$ distance from a node $u$, over all $u$ and $d$ is $\mathcal{O}(n\sqrt{n})$",<upper-bound
Higher order verification in a complete logic,<formal-languages
Higher order verification in a complete logic,<logic
What data structure for this operation?,<data-structures
What data structure for this operation?,<arrays
Relationship between PP and PH,<complexity-theory
Relationship between PP and PH,<complexity-classes
Set notation of the set of all strings,<sets
Set notation of the set of all strings,<notation
Set notation of the set of all strings,<mathematical-foundations
Query regarding the structure of Graph over All (known/unknown) NPC Problems?,<complexity-theory
Reducing k Vertex Cover to SAT (last clause problem),<reductions
Reducing k Vertex Cover to SAT (last clause problem),<runtime-analysis
Booth bit-pair recoding technique,<arithmetic
Booth bit-pair recoding technique,<multiplication
How to calculate sum of binomial coefficients efficiently?,<arithmetic
How to calculate sum of binomial coefficients efficiently?,<computer-algebra
Are vector clocks useful in centralized systems?,<distributed-systems
Are vector clocks useful in centralized systems?,<clocks
Algorithm for cycle-detecting comparison,<algorithms
Algorithm for cycle-detecting comparison,<data-structures
Algorithm for cycle-detecting comparison,<graph-traversal
A Turing Machine that exclusively accepts an infinite string,<computability
A Turing Machine that exclusively accepts an infinite string,<turing-machines
"Path in directed, weighted, cyclic graph with total distance closest to D?",<graph-theory
"Path in directed, weighted, cyclic graph with total distance closest to D?",<graphs
"Path in directed, weighted, cyclic graph with total distance closest to D?",<optimization
"Path in directed, weighted, cyclic graph with total distance closest to D?",<weighted-graphs
"Path in directed, weighted, cyclic graph with total distance closest to D?",<hamiltonian-path
Auction where each bidder bids on a bundle of items,<algorithms
Auction where each bidder bids on a bundle of items,<optimization
Auction where each bidder bids on a bundle of items,<bipartite-matching
Auction where each bidder bids on a bundle of items,<assignment-problem
Is “Binary Rectangle Tree” NP-hard?,<complexity-theory
Is “Binary Rectangle Tree” NP-hard?,<time-complexity
Is “Binary Rectangle Tree” NP-hard?,<np-hard
How to verify a property about a certain order of events in TCTL / UPPAAL?,<formal-methods
How to verify a property about a certain order of events in TCTL / UPPAAL?,<model-checking
How to verify a property about a certain order of events in TCTL / UPPAAL?,<computation-tree-logic
Why do Tarjan's and Kosaraju's algorithms for finding strongly connected components have the same running-time complexity?,<algorithm-analysis
Why do Tarjan's and Kosaraju's algorithms for finding strongly connected components have the same running-time complexity?,<asymptotics
Why do Tarjan's and Kosaraju's algorithms for finding strongly connected components have the same running-time complexity?,<runtime-analysis
"If you have a Cook reduction in both directions, do you also have a Karp reduction?",<complexity-theory
"If you have a Cook reduction in both directions, do you also have a Karp reduction?",<reductions
Is NP-complete complexity defined in terms of polynomial reductions or polynomial transformations?,<complexity-theory
Is NP-complete complexity defined in terms of polynomial reductions or polynomial transformations?,<np-complete
Is NP-complete complexity defined in terms of polynomial reductions or polynomial transformations?,<reductions
Is NP-complete complexity defined in terms of polynomial reductions or polynomial transformations?,<np
Is NP-complete complexity defined in terms of polynomial reductions or polynomial transformations?,<oracle-machines
How to Determine Existence of Turing Reducible Languages?,<computability
How to Determine Existence of Turing Reducible Languages?,<reductions
