Title,Tags
Pipelined execution,<cpu pipelines
Algorithm for checking if all subarrays have an unique element,<algorithms
Algorithm for checking if all subarrays have an unique element,<data structures
Tower Of Hanoi Time Calculation,<discrete mathematics
Technique behind the way google earth overlaps polygons on top of pictures,<image processing
Technique behind the way google earth overlaps polygons on top of pictures,<computer vision
Algorithm for maximum independent set in trees,<algorithms
Algorithm for maximum independent set in trees,<trees
Divide and conquer algorithm to sort nk items in n lists that runs in O(nk*logn) time?,<algorithms
Divide and conquer algorithm to sort nk items in n lists that runs in O(nk*logn) time?,<divide and conquer
What all can a valid approximation algorithm access?,<algorithms
What all can a valid approximation algorithm access?,<approximation
Describing monitors and semaphores in terms of the three properties of critical section problem solutions,<parallel computing
Describing monitors and semaphores in terms of the three properties of critical section problem solutions,<concurrency
Describing monitors and semaphores in terms of the three properties of critical section problem solutions,<synchronization
How can one search in O(log n) time in a red black tree?,<algorithms
How can one search in O(log n) time in a red black tree?,<data structures
How can one search in O(log n) time in a red black tree?,<trees
How can one search in O(log n) time in a red black tree?,<search trees
Mesa Semantics without Starvation?,<operating systems
Mesa Semantics without Starvation?,<concurrency
Mesa Semantics without Starvation?,<synchronization
Asymptotic Proofs   BigOhBigTheta,<asymptotics
Asymptotic Proofs   BigOhBigTheta,<proof techniques
Using induction to prove transition states are the same,<automata
Using induction to prove transition states are the same,<finite automata
Using induction to prove transition states are the same,<proof techniques
Using induction to prove transition states are the same,<induction
Am I doing this correctly? Recurrence Relations,<algorithm analysis
Am I doing this correctly? Recurrence Relations,<recurrence relation
Union of regular languages that is not regular,<formal languages
Union of regular languages that is not regular,<regular languages
Union of regular languages that is not regular,<closure properties
Where is knowing the 2^k largest elements in a array useful?,<algorithms
Where is knowing the 2^k largest elements in a array useful?,<search algorithms
Smallest(k) in red black tree. How is it O(logn)?,<algorithms
Smallest(k) in red black tree. How is it O(logn)?,<data structures
Smallest(k) in red black tree. How is it O(logn)?,<trees
Smallest(k) in red black tree. How is it O(logn)?,<binary trees
Smallest(k) in red black tree. How is it O(logn)?,<search trees
Find strings in L^4,<formal languages
Find strings in L^4,<sets
DFA for every run of a s=2 or 3,<formal languages
DFA for every run of a s=2 or 3,<automata
DFA for every run of a s=2 or 3,<finite automata
Non deterministic Turing machine and palindromes,<turing machines
Non deterministic Turing machine and palindromes,<decision problem
Speaker independent voice command recognition,<speech recognition
why do CPU architectures use a flags register (advantages?),<computer architecture
Which fixpoint is Haskell list type?,<programming languages
Which fixpoint is Haskell list type?,<type theory
Which fixpoint is Haskell list type?,<functional programming
Which fixpoint is Haskell list type?,<semantics
Which fixpoint is Haskell list type?,<category theory
Computational complexity for more general problems,<complexity theory
Computational complexity for more general problems,<real numbers
"What does schema"" mean?""""hat does ""sch""""at """,<terminology
Should compilers automatically translate operations into shortcuts?,<compilers
Should compilers automatically translate operations into shortcuts?,<program optimization
Maximum minimal set coverage,<reference request
Maximum minimal set coverage,<optimization
Maximum minimal set coverage,<set cover
Efficient algorithm for detecting overlaps in time intervals,<algorithms
Efficient algorithm for detecting overlaps in time intervals,<search algorithms
Efficient algorithm for detecting overlaps in time intervals,<intervals
How to determine the set of numbers read by a DFA from one state to another?,<automata
How to determine the set of numbers read by a DFA from one state to another?,<finite automata
Are there functions in the same ë÷ class that are not linear transformations of each other?,<asymptotics
Are there functions in the same ë÷ class that are not linear transformations of each other?,<landau notation
"Finding a specific balls into bins"" partition given its index in the lexicographical ordering""""inding a specific ""balls into bins"" partition given its index in the lexic""""nding a specific ""balls into bins"" partition given its """"ding a specific ""balls into bins"" par""""ing a specific ""ball""""ng a""",<algorithms
"Finding a specific balls into bins"" partition given its index in the lexicographical ordering""""inding a specific ""balls into bins"" partition given its index in the lexic""""nding a specific ""balls into bins"" partition given its """"ding a specific ""balls into bins"" par""""ing a specific ""ball""""ng a""",<combinatorics
"Finding a specific balls into bins"" partition given its index in the lexicographical ordering""""inding a specific ""balls into bins"" partition given its index in the lexic""""nding a specific ""balls into bins"" partition given its """"ding a specific ""balls into bins"" par""""ing a specific ""ball""""ng a""",<partitions
"Finding a specific balls into bins"" partition given its index in the lexicographical ordering""""inding a specific ""balls into bins"" partition given its index in the lexic""""nding a specific ""balls into bins"" partition given its """"ding a specific ""balls into bins"" par""""ing a specific ""ball""""ng a""",<balls and bins
"G1, G2, H1, H2 are submatrices of the generator and parity check matrices of a code as described below. Can G1 * H2  and G2 * H1  both be all zeroes?",<information theory
"G1, G2, H1, H2 are submatrices of the generator and parity check matrices of a code as described below. Can G1 * H2  and G2 * H1  both be all zeroes?",<encoding scheme
"G1, G2, H1, H2 are submatrices of the generator and parity check matrices of a code as described below. Can G1 * H2  and G2 * H1  both be all zeroes?",<error correcting codes
Application of cosine similarity to detect plagiarism,<algorithms
Application of cosine similarity to detect plagiarism,<data mining
Application of cosine similarity to detect plagiarism,<information retrieval
Application of cosine similarity to detect plagiarism,<comparison
Recursion: base case vs. small version,<terminology
Recursion: base case vs. small version,<data structures
Recursion: base case vs. small version,<recursion
Recursion: base case vs. small version,<arrays
How many possible prime implicants are there in total for a 4 variable Karnough map?,<digital circuits
"Are data structures"" part of algorithms or of programming languages?""""re ""data structures"" part of algorithms or of programming langua""""e ""data structures"" part of algorithms or of programming lan"""" ""data structures"" part of algorithms or of programming l""""""data structures"" part of algorithms or of programming """"data structures"" part of algorithms or of programming """"ata structures"" part of algorithms or """"ta structures"" part of """"a structu""",<algorithms
"Are data structures"" part of algorithms or of programming languages?""""re ""data structures"" part of algorithms or of programming langua""""e ""data structures"" part of algorithms or of programming lan"""" ""data structures"" part of algorithms or of programming l""""""data structures"" part of algorithms or of programming """"data structures"" part of algorithms or of programming """"ata structures"" part of algorithms or """"ta structures"" part of """"a structu""",<data structures
"Are data structures"" part of algorithms or of programming languages?""""re ""data structures"" part of algorithms or of programming langua""""e ""data structures"" part of algorithms or of programming lan"""" ""data structures"" part of algorithms or of programming l""""""data structures"" part of algorithms or of programming """"data structures"" part of algorithms or of programming """"ata structures"" part of algorithms or """"ta structures"" part of """"a structu""",<programming languages
"Given a set of sets and a storage area, find an order that minimizes the sum of the differences between each set and the storage area",<reference request
"Given a set of sets and a storage area, find an order that minimizes the sum of the differences between each set and the storage area",<optimization
"Given a set of sets and a storage area, find an order that minimizes the sum of the differences between each set and the storage area",<sets
"Given a set of sets and a storage area, find an order that minimizes the sum of the differences between each set and the storage area",<traveling salesman
Find point with smallest average distance to a set of given points,<algorithms
Find point with smallest average distance to a set of given points,<computational geometry
Why do Benes networks form bipartite graphs when you build a constraint graph for them?,<graph theory
Why do Benes networks form bipartite graphs when you build a constraint graph for them?,<graphs
Why do Benes networks form bipartite graphs when you build a constraint graph for them?,<colorings
Does 2 edge colourability imply 2 colourability?,<graph theory
Does 2 edge colourability imply 2 colourability?,<colorings
Why do 3D engines use rectangular projections for the camera perspective?,<graphics
"For a graph to be connected, you need at least n 1 edges rigorous proof",<graph theory
"For a graph to be connected, you need at least n 1 edges rigorous proof",<graphs
Are all known algorithms for solving NP complete problems constructive?,<algorithms
Are all known algorithms for solving NP complete problems constructive?,<complexity theory
Are all known algorithms for solving NP complete problems constructive?,<np complete
Meaning of empty clause,<logic
Meaning of empty clause,<propositional logic
Is there a way to predict rendering times?,<heuristics
Is there a way to predict rendering times?,<graphics
What is the intuition behind the Potential Function in Amortized Analysis of some algorithm?,<algorithms
What is the intuition behind the Potential Function in Amortized Analysis of some algorithm?,<algorithm analysis
What is the intuition behind the Potential Function in Amortized Analysis of some algorithm?,<runtime analysis
What is the intuition behind the Potential Function in Amortized Analysis of some algorithm?,<amortized analysis
"Prove, using only the definition of O(), that 2^{sqrt{x}} is not O(x^{10})",<asymptotics
"Prove, using only the definition of O(), that 2^{sqrt{x}} is not O(x^{10})",<landau notation
"Can {a^mb^nc^nmid m,n ge 1} be proved non regular using the pumping lemma?",<formal languages
"Can {a^mb^nc^nmid m,n ge 1} be proved non regular using the pumping lemma?",<regular languages
"Can {a^mb^nc^nmid m,n ge 1} be proved non regular using the pumping lemma?",<pumping lemma
What is the name of this function of a tree?,<trees
"Why is it that in a butterfly network, there is a unique path from the input to the output?",<graph theory
"Why is it that in a butterfly network, there is a unique path from the input to the output?",<graphs
Constant in Complexity of SQRT algorithm,<algorithms
Constant in Complexity of SQRT algorithm,<algorithm analysis
Constant in Complexity of SQRT algorithm,<landau notation
Use of  1 to express edge cases in computer programs and data structures,<data structures
Use of  1 to express edge cases in computer programs and data structures,<integers
Time Complexity for matrix multiplication?,<algorithm analysis
Time Complexity for matrix multiplication?,<time complexity
Time Complexity for matrix multiplication?,<matrices
Finding the minimum number of calls in a tree,<algorithms
Finding the minimum number of calls in a tree,<graphs
Finding the minimum number of calls in a tree,<trees
Finding the minimum number of calls in a tree,<graph traversal
Segmenting an English string with no spaces using dynamic programming,<algorithms
Segmenting an English string with no spaces using dynamic programming,<dynamic programming
Segmenting an English string with no spaces using dynamic programming,<strings
Least upper bounds on complexities,<asymptotics
Least upper bounds on complexities,<landau notation
"Longest bounded"" subsequence""""ongest ""bounded"" sub""""ngest ""bound""""gest """,<algorithms
"Longest bounded"" subsequence""""ongest ""bounded"" sub""""ngest ""bound""""gest """,<subsequences
Largest positive number represented with excess 2^(m 1) system,<number formats
Largest positive number represented with excess 2^(m 1) system,<numeral representations
What is the difference between consensus and mutual exclusion in Distributed Systems?,<distributed systems
What is the difference between consensus and mutual exclusion in Distributed Systems?,<mutual exclusion
Extracting maximum information from a set of exam answers and their scores,<complexity theory
Extracting maximum information from a set of exam answers and their scores,<data mining
Extracting maximum information from a set of exam answers and their scores,<constraint programming
What do f(x) and g(x) represent in Big O notation?,<terminology
What do f(x) and g(x) represent in Big O notation?,<landau notation
NP hard proof with reduction from two known NP hard problems,<complexity theory
NP hard proof with reduction from two known NP hard problems,<reductions
NP hard proof with reduction from two known NP hard problems,<np hard
Possible valid and invalid codewords,<memory hardware
Computing the mode of XOR subsequences,<algorithms
Computing the mode of XOR subsequences,<dynamic programming
Computing the mode of XOR subsequences,<subsequences
Stable marriage problem with only one side having preferences,<algorithms
Stable marriage problem with only one side having preferences,<bipartite matching
Stable marriage problem with only one side having preferences,<matching
Stable marriage problem with only one side having preferences,<assignment problem
Proof by induction for a splay tree?,<data structures
Proof by induction for a splay tree?,<proof techniques
Proof by induction for a splay tree?,<binary trees
Proof by induction for a splay tree?,<splay trees
How much money do you need to pay for pilots and their assistants?,<algorithms
How much money do you need to pay for pilots and their assistants?,<recursion
Proving that 2^n does not divide n!,<discrete mathematics
Proving that 2^n does not divide n!,<number theory
Showing that the language of graphs and nodes on an odd cycle is in NL,<complexity theory
Showing that the language of graphs and nodes on an odd cycle is in NL,<graph theory
Showing that the language of graphs and nodes on an odd cycle is in NL,<space complexity
Decidability of a language of Turing Machine descriptions,<formal languages
Decidability of a language of Turing Machine descriptions,<turing machines
Roles of the Memory Management Unit,<memory management
Roles of the Memory Management Unit,<memory hardware
Roles of the Memory Management Unit,<virtual memory
Algorithm to determine whether a given graph is a caterpillar tree,<algorithms
Algorithm to determine whether a given graph is a caterpillar tree,<trees
Algorithm to determine whether a given graph is a caterpillar tree,<graph traversal
Is Horowitz and Sahni s data structure book outdated?,<data structures
Is Horowitz and Sahni s data structure book outdated?,<books
"Do data structures help to reduce complexity of operations, at the cost of something else?",<algorithms
"Do data structures help to reduce complexity of operations, at the cost of something else?",<data structures
Prerequisites of computational complexity theory,<complexity theory
Prerequisites of computational complexity theory,<time complexity
Prerequisites of computational complexity theory,<space complexity
solving a number theoretical problem,<algorithms
Keeping a String Secret in (Open) Source Code,<arrays
Keeping a String Secret in (Open) Source Code,<security
Set containment of MinimumBadPrefix and BadPrefix of a Safety Property,<automata
Set containment of MinimumBadPrefix and BadPrefix of a Safety Property,<formal methods
Set containment of MinimumBadPrefix and BadPrefix of a Safety Property,<model checking
"What is the Relationship Between Programming Languages, Regular Expressions and Formal Languages",<formal languages
"What is the Relationship Between Programming Languages, Regular Expressions and Formal Languages",<programming languages
"What is the Relationship Between Programming Languages, Regular Expressions and Formal Languages",<regular expressions
"Confusion in mask bits""""""onfusion i""",<encoding scheme
"Confusion in mask bits""""""onfusion i""",<number formats
"Data structure to insert, update and sort indexes by frequency and query an index for a particular cumulative frequency",<data structures
"Data structure to insert, update and sort indexes by frequency and query an index for a particular cumulative frequency",<dictionaries
"Which addresses belong to which network, given a fixed subnet mask?",<computer networks
Identity in the category of types and functions,<category theory
"Why does this pumping lemma application prove"" that 0*1* is not regular?""""hy does this pumping lemma appli""",<formal languages
"Why does this pumping lemma application prove"" that 0*1* is not regular?""""hy does this pumping lemma appli""",<regular languages
"Why does this pumping lemma application prove"" that 0*1* is not regular?""""hy does this pumping lemma appli""",<pumping lemma
Addressing mode,<memory hardware
Satisfiability of first order logic is undecidable?,<computability
Satisfiability of first order logic is undecidable?,<undecidability
Satisfiability of first order logic is undecidable?,<satisfiability
Satisfiability of first order logic is undecidable?,<first order logic
Largest positive and negative number with 5 bits in 2 s complement,<numeral representations
Finding paths of certain length in trees,<algorithms
Finding paths of certain length in trees,<graphs
Finding paths of certain length in trees,<trees
Finding paths of certain length in trees,<enumeration
Finding context free grammar for this language?,<formal languages
Finding context free grammar for this language?,<context free
Finding context free grammar for this language?,<formal grammars
Frigo s cache oblivious algorithms paper,<algorithms
Frigo s cache oblivious algorithms paper,<algorithm analysis
Frigo s cache oblivious algorithms paper,<cpu cache
are the activations of hidden nodes in an ANN binary or real valued?,<machine learning
are the activations of hidden nodes in an ANN binary or real valued?,<neural networks
Show that 6n^2 + 12n is O(n^2),<algorithms
Show that 6n^2 + 12n is O(n^2),<asymptotics
Show that 6n^2 + 12n is O(n^2),<landau notation
Show that n^2 is Big Omega(n lg n),<asymptotics
Proving NP hardness of maximum sum of means of a partition into k sets,<complexity theory
Proving NP hardness of maximum sum of means of a partition into k sets,<np hard
Proving NP hardness of maximum sum of means of a partition into k sets,<set cover
Are DCFLs closed under reversal?,<formal languages
Are DCFLs closed under reversal?,<context free
Are DCFLs closed under reversal?,<closure properties
Are DCFLs closed under reversal?,<pushdown automata
Are DCFLs closed under reversal?,<nondeterminism
What algorithms solve the minimun multidimensional multidemand 0 1 knapsack problem?,<optimization
What algorithms solve the minimun multidimensional multidemand 0 1 knapsack problem?,<combinatorics
Big o notation for the algo,<algorithm analysis
Big o notation for the algo,<runtime analysis
Big o notation for the algo,<loops
Teaching Recursion,<recursion
Teaching Recursion,<education
Teaching Recursion,<didactics
Is there a technique for statically checking that a function is only called at a particular rate?,<algorithm analysis
Is there a technique for statically checking that a function is only called at a particular rate?,<compilers
Is there a technique for statically checking that a function is only called at a particular rate?,<type checking
Computing composite functions,<computation models
Computing composite functions,<arithmetic
Are rational functions with positive integer coefficients honest?,<complexity theory
Are rational functions with positive integer coefficients honest?,<arithmetic
"Show that for any natural number n, there is a regular language that is not recognized by any DFA with at most n final states",<formal languages
"Show that for any natural number n, there is a regular language that is not recognized by any DFA with at most n final states",<regular languages
"Show that for any natural number n, there is a regular language that is not recognized by any DFA with at most n final states",<finite automata
"Show that for any natural number n, there is a regular language that is not recognized by any DFA with at most n final states",<regular expressions
"Show that for any natural number n, there is a regular language that is not recognized by any DFA with at most n final states",<pumping lemma
Largest N squares that fit in a rectangle,<optimization
Largest N squares that fit in a rectangle,<computational geometry
Largest N squares that fit in a rectangle,<packing
Largest N squares that fit in a rectangle,<square grid
Proving that shortest path distance of adjacent nodes can t differ by more than one,<graph theory
Proving that shortest path distance of adjacent nodes can t differ by more than one,<shortest path
Online and parallizeable set intersection algorithm,<algorithms
Online and parallizeable set intersection algorithm,<sets
Online and parallizeable set intersection algorithm,<online algorithms
Calculating cache memory based on LRU algorithm,<memory management
Calculating cache memory based on LRU algorithm,<cpu cache
Calculating cache memory based on LRU algorithm,<paging
Enumerating the elements of an integer lattice mathbb{Z}^n,<algorithms
Enumerating the elements of an integer lattice mathbb{Z}^n,<enumeration
"Equivalence of data flow analysis, abstract interpretation and type inference?",<reference request
"Equivalence of data flow analysis, abstract interpretation and type inference?",<compilers
"Equivalence of data flow analysis, abstract interpretation and type inference?",<type inference
"Equivalence of data flow analysis, abstract interpretation and type inference?",<program optimization
Union grouping in bipartite graphs?,<graph theory
Union grouping in bipartite graphs?,<graphs
Union grouping in bipartite graphs?,<data structures
Union grouping in bipartite graphs?,<bipartite matching
Elements in a less than a value in a subarray,<algorithms
Elements in a less than a value in a subarray,<data structures
Elements in a less than a value in a subarray,<binary trees
Elements in a less than a value in a subarray,<search trees
Prove the correctness of Tarjan s off line least common ancestors algorithm,<algorithm analysis
LZ type compression with a limited recursion depth,<data compression
LZ type compression with a limited recursion depth,<lempel ziv
How is IO a monad?,<programming languages
How is IO a monad?,<functional programming
Dynamic Programming Approach,<algorithms
Dynamic Programming Approach,<optimization
Dynamic Programming Approach,<dynamic programming
Prove that the equal length concatenation of regular languages is context free,<formal languages
Prove that the equal length concatenation of regular languages is context free,<regular languages
Prove that the equal length concatenation of regular languages is context free,<context free
Prove that the equal length concatenation of regular languages is context free,<closure properties
Obtaining an Algorithm for a heavier coin,<algorithms
How do we analyze Algorithms with parallelism features,<algorithms
How do we analyze Algorithms with parallelism features,<algorithm analysis
How do we analyze Algorithms with parallelism features,<parallel computing
Understanding A* Search on Tropical Island,<graph theory
Understanding A* Search on Tropical Island,<graphs
Understanding A* Search on Tropical Island,<artificial intelligence
Understanding A* Search on Tropical Island,<search algorithms
"Terminologies of Process calculus"" and ""Process algebra""""""erminologies of ""Process calculus"" and """"rminologies of ""Proces""""minolo""",<terminology
"Terminologies of Process calculus"" and ""Process algebra""""""erminologies of ""Process calculus"" and """"rminologies of ""Proces""""minolo""",<process algebras
"Terminologies of Process calculus"" and ""Process algebra""""""erminologies of ""Process calculus"" and """"rminologies of ""Proces""""minolo""",<mathematical foundations
What is the runtime of Mergesort if we switch to Insertion Sort at logarithmic depth?,<algorithms
What is the runtime of Mergesort if we switch to Insertion Sort at logarithmic depth?,<algorithm analysis
What is the runtime of Mergesort if we switch to Insertion Sort at logarithmic depth?,<runtime analysis
What is the runtime of Mergesort if we switch to Insertion Sort at logarithmic depth?,<sorting
Partial Sum operation & solution   Optimizing to O(logn),<data structures
Partial Sum operation & solution   Optimizing to O(logn),<runtime analysis
Why is the A* search heuristic optimal even if it underestimates costs?,<algorithms
Why is the A* search heuristic optimal even if it underestimates costs?,<search algorithms
Why is the A* search heuristic optimal even if it underestimates costs?,<heuristics
How exactly do you calculate the hidden layer gradients in the backpropagation algorithm?,<machine learning
How exactly do you calculate the hidden layer gradients in the backpropagation algorithm?,<neural networks
Finding bridge edges more efficiently than Tarjan s algorithm,<algorithms
Finding bridge edges more efficiently than Tarjan s algorithm,<graphs
Finding bridge edges more efficiently than Tarjan s algorithm,<search algorithms
Recipe book for SAT encodings?,<reference request
Recipe book for SAT encodings?,<satisfiability
Recipe book for SAT encodings?,<sat solvers
How to order objects to minimize non adjacency cost,<algorithms
How to order objects to minimize non adjacency cost,<optimization
How to order objects to minimize non adjacency cost,<sorting
Is this an acceptedvalid clustering evaluation metric?,<machine learning
Is this an acceptedvalid clustering evaluation metric?,<data mining
Is this an acceptedvalid clustering evaluation metric?,<cluster
Finding out if languages involving counting and modulo operations are regular,<regular languages
Finding out if languages involving counting and modulo operations are regular,<finite automata
Finding out if languages involving counting and modulo operations are regular,<regular expressions
Count points in 2 d range,<algorithms
Count points in 2 d range,<data structures
Data structure for range value sum,<data structures
Data structure for range value sum,<runtime analysis
Data structure for range value sum,<search trees
Data structure for range value sum,<dictionaries
Proving NP hardness of strange graph partition problem,<algorithms
Proving NP hardness of strange graph partition problem,<complexity theory
Proving NP hardness of strange graph partition problem,<np hard
Proving NP hardness of strange graph partition problem,<set cover
"Word tiling, where you must use each tile exactly once",<complexity theory
"Word tiling, where you must use each tile exactly once",<np complete
Machine epsilon vs least positive number,<floating point
ANN architectures that perform fasterefficient prediction over time?,<artificial intelligence
ANN architectures that perform fasterefficient prediction over time?,<neural networks
"How to show {n:U(n,x) is defined for all x} is not enumerable",<computability
"How to show {n:U(n,x) is defined for all x} is not enumerable",<undecidability
How can I translate this quantified logical expression into english,<logic
Order of a pseudo code,<algorithms
Order of a pseudo code,<algorithm analysis
Order of a pseudo code,<time complexity
parameter and variable in programming languages,<programming languages
What is shell expansion in programming language theory?,<programming languages
Maximizing sum of ranges of vertices edges,<graph theory
A real world example for a kind of real time applications,<operating systems
A real world example for a kind of real time applications,<applied theory
A real world example for a kind of real time applications,<real time
Possible to develop a game using assembly language?,<programming languages
Triangles incident on a vertex (Graphs),<terminology
Triangles incident on a vertex (Graphs),<graphs
Finding recursion for runtime of code,<asymptotics
Finding recursion for runtime of code,<runtime analysis
Finding recursion for runtime of code,<recurrence relation
Remove atmost K subtrees,<algorithms
Remove atmost K subtrees,<graph theory
Remove atmost K subtrees,<trees
how to improve solution generated by greedy method for 0 1 knapsack?,<optimization
how to improve solution generated by greedy method for 0 1 knapsack?,<np hard
"Given a pile of cards, how to program to get card combinations whose sum is closest to 21?",<algorithms
"Given a pile of cards, how to program to get card combinations whose sum is closest to 21?",<combinatorics
Role of the MMU in a Page Fault Swap,<memory management
Role of the MMU in a Page Fault Swap,<virtual memory
Is there a class of formal grammars that generate Recursive Languages only?,<formal languages
Is there a class of formal grammars that generate Recursive Languages only?,<computability
Is there a class of formal grammars that generate Recursive Languages only?,<formal grammars
Is there a class of formal grammars that generate Recursive Languages only?,<halting problem
Is there a class of formal grammars that generate Recursive Languages only?,<semi decidability
Random permutations by probability matrix,<permutations
Random permutations by probability matrix,<random
Find path to point and avoid bear,<algorithms
Find path to point and avoid bear,<artificial intelligence
Use of Big O Notation in a recent paper by Khot et al,<asymptotics
Use of Big O Notation in a recent paper by Khot et al,<landau notation
Use of Big O Notation in a recent paper by Khot et al,<notation
Lovasz theta of even cycle,<graph theory
Lovasz theta of even cycle,<information theory
How is wordnet curated?,<natural lang processing
Max heap conversion,<binary trees
Max heap conversion,<heaps
How does the momentum term for backpropagation algorithm work?,<machine learning
How does the momentum term for backpropagation algorithm work?,<neural networks
What is the significance of the following equation in computer vision?,<computer vision
What is the significance of the following equation in computer vision?,<mathematical foundations
What are activation records?,<terminology
What are activation records?,<programming languages
What are activation records?,<compilers
What are activation records?,<recursion
What are activation records?,<stacks
Creating all possible subsets and complexity calculation,<algorithms
Creating all possible subsets and complexity calculation,<algorithm analysis
Creating all possible subsets and complexity calculation,<time complexity
How to find expected number of slots of a certain size k in hash table?,<algorithm analysis
How to find expected number of slots of a certain size k in hash table?,<hash tables
Lower bound of this harmonic series sum,<discrete mathematics
Converting Base 16 to Base 8?,<discrete mathematics
Trying to understand the iterative method for solving recurrences in this example,<recurrence relation
minimum spanning tree and minimum heavyweight spanning tree,<algorithms
minimum spanning tree and minimum heavyweight spanning tree,<graphs
minimum spanning tree and minimum heavyweight spanning tree,<greedy algorithms
minimum spanning tree and minimum heavyweight spanning tree,<spanning trees
Effective method for simulating program s cycle,<formal methods
backpropagation algorithm seems to be forcing output values to middle than extremes,<machine learning
backpropagation algorithm seems to be forcing output values to middle than extremes,<neural networks
(semaphore y=1; int x=5) vs (semaphore x=5)?,<concurrency
(semaphore y=1; int x=5) vs (semaphore x=5)?,<synchronization
Equivalence of some Automata & Language & NFA,<formal languages
Equivalence of some Automata & Language & NFA,<regular languages
Equivalence of some Automata & Language & NFA,<automata
Equivalence of some Automata & Language & NFA,<formal grammars
Equivalence of some Automata & Language & NFA,<regular expressions
How can you iterate through a hash table in constant time?,<data structures
How can you iterate through a hash table in constant time?,<time complexity
How can you iterate through a hash table in constant time?,<hash tables
Is n times O(1) equivalent to O(n)?,<asymptotics
Is n times O(1) equivalent to O(n)?,<landau notation
Maze with constraint on grid,<algorithms
Maze with constraint on grid,<shortest path
Does C complete = co C complete imply that C = co C?,<complexity theory
Showing that A  is a regular language,<formal languages
Showing that A  is a regular language,<regular languages
Runtime of nested loops,<algorithms
Runtime of nested loops,<asymptotics
Runtime of nested loops,<runtime analysis
Runtime of nested loops,<loops
Solving recurrence relation with two recursive calls,<algorithm analysis
Solving recurrence relation with two recursive calls,<runtime analysis
Solving recurrence relation with two recursive calls,<recurrence relation
Maximum single precision floating point format number,<number formats
What exactly is an algorithm?,<algorithms
"Are Flow Free"" puzzles NP hard?""""re ""Flow Free"" puzzles NP h""""e ""Flow Free"" puzzles N"""" ""Flow Free"" puzzles""""""Flow Free"" puzzle""""Flow Free"" puzzle""""low Fre""",<np hard
"Are Flow Free"" puzzles NP hard?""""re ""Flow Free"" puzzles NP h""""e ""Flow Free"" puzzles N"""" ""Flow Free"" puzzles""""""Flow Free"" puzzle""""Flow Free"" puzzle""""low Fre""",<square grid
Using two separate mutexes for the Exclusive Queue Problem (Little Book of Semaphores),<concurrency
Using two separate mutexes for the Exclusive Queue Problem (Little Book of Semaphores),<synchronization
I am having trouble understanding (and implementing) logistic regression for classifying into three classes,<machine learning
Is randomly building a BST different from random sampling whole trees?,<data structures
Is randomly building a BST different from random sampling whole trees?,<binary trees
Is randomly building a BST different from random sampling whole trees?,<search trees
Is randomly building a BST different from random sampling whole trees?,<randomness
Is randomly building a BST different from random sampling whole trees?,<sampling
Use a Monitor like a Semaphore?,<concurrency
Use a Monitor like a Semaphore?,<synchronization
Training a model to match two time series,<machine learning
Training a model to match two time series,<dynamic programming
Minimal covering circle,<algorithms
Minimal covering circle,<computational geometry
How to find c and n_0 for Big Oh questions,<asymptotics
How to find c and n_0 for Big Oh questions,<landau notation
Not understand exchanging argument proof for optimal prefix code,<proof techniques
is there any hardware device to convert source code into machine language?,<compilers
is there any hardware device to convert source code into machine language?,<interpreters
Graph Traversal: Upper and Lower Bounds,<search trees
Language accepted by a RAM,<computability
What is a partially computable function?,<terminology
What is a partially computable function?,<computability
Finding maximum information gain subinterval of an array containing points from 2 classes,<algorithms
Finding maximum information gain subinterval of an array containing points from 2 classes,<dynamic programming
Minmax height of B tree,<data structures
Minmax height of B tree,<trees
Recursion problem to see if string fits in given pattern,<algorithms
Recursion problem to see if string fits in given pattern,<regular expressions
Recursion problem to see if string fits in given pattern,<recursion
"Give an example of a language whose Myhill Nerode equivalence relation is such that if x,y in {0,1}^* with x neq y, then [x] neq [y]",<formal languages
"Is there a poly time algorithm for finding all approximate zeros contained in [0,1] of a continuous poly computable f(x) with at most m zeros?",<algorithms
"Is there a poly time algorithm for finding all approximate zeros contained in [0,1] of a continuous poly computable f(x) with at most m zeros?",<complexity theory
Hashing by doing modulo m for m=p^2 for a prime p instead of using a prime m   is it that bad?,<hash
Hashing by doing modulo m for m=p^2 for a prime p instead of using a prime m   is it that bad?,<big data
Isn t software needed from programs to run?,<programming languages
Isn t software needed from programs to run?,<computer architecture
Isn t software needed from programs to run?,<computer games
Isn t software needed from programs to run?,<java
Finding Degree of match with Soundex or Metaphone,<search algorithms
Optimal path through a DAG with sparsely available edge weights,<shortest path
What are the fundamental differences between predictive and LALR(1) parsers?,<parsers
What are the fundamental differences between predictive and LALR(1) parsers?,<parsing
How do I know if my algorithm is right (without coding)?,<algorithms
How do I know if my algorithm is right (without coding)?,<education
Intersections of some context free languages,<formal languages
Intersections of some context free languages,<context free
Intersections of some context free languages,<automata
Intersections of some context free languages,<pushdown automata
Hamming distance required for error detection and correction,<coding theory
Hamming distance required for error detection and correction,<error correcting codes
State of art quadratic knacksack algorithms,<optimization
State of art quadratic knacksack algorithms,<combinatorics
Passing parameters to threads,<compilers
Passing parameters to threads,<threads
Find the max of a convex function in fewest samples,<algorithms
"Is there an application area that sensors are on planes and we know the local positions of the sensors, but not the global positions?",<reference request
"If L is regular, must the language L_1 = {w : w^Rw in L} be regular, or may it be non regular?",<formal languages
